Time,Voltage P,Voltage V,Voltage T,P,V,log Calc P,logV,T,logT,P_copy,V_copy,logP_copy,logV_copy,Time,Voltage P,Voltage V,Voltage T,P,V,log Calc P,logV,T,logT,P_copy,V_copy,logP_copy,logV_copy
4,72,1,493,1,518,1,573,149,328,1,0.003600,2,174,-3,868,323,722,2,510,,,,,,,,
4,74,1,491,1,518,1,556,149,84,1,0.003600,2,173,-3,868,323,19,2,509,,,,,,,,
4,76,1,490,1,518,1,541,148,962,1,0.003600,2,173,-3,868,322,417,2,508,,,,,,,,
4,78,1,488,1,518,1,527,148,840,1,0.003600,2,173,-3,868,321,864,2,508,,,,,,,,
4,80,1,487,1,518,1,515,148,718,1,0.003600,2,172,-3,868,321,362,2,507,,,,,,,,
4,82,1,487,1,518,1,504,148,718,1,0.003600,2,172,-3,868,320,911,2,506,,,,,,,,
4,84,1,486,1,518,1,493,148,596,1,0.003600,2,172,-3,868,320,459,2,506,,,,,,,,
4,86,1,485,1,518,1,485,148,474,1,0.003600,2,172,-3,868,320,108,2,505,,,,,,,,
4,88,1,484,1,518,1,475,148,352,1,0.003600,2,171,-3,868,319,706,2,505,,,,,,,,
4,90,1,482,1,518,1,468,148,230,1,0.003600,2,171,-3,868,319,405,2,504,,,,,,,,
4,92,1,480,1,518,1,460,147,985,1,0.003600,2,170,-3,868,319,104,2,504,,,,,,,,
4,94,1,480,1,519,1,453,147,985,1,0.003600,2,170,-3,867,318,802,2,504,,,,,,,,
4,96,1,477,1,518,1,446,147,741,1,0.003600,2,170,-3,868,318,501,2,503,,,,,,,,
4,98,1,476,1,518,1,440,147,619,1,0.003600,2,169,-3,868,318,250,2,503,,,,,,,,
5,0,1,475,1,518,1,433,147,497,1,0.003600,2,169,-3,868,317,999,2,502,,,,,,,,
5,2,1,475,1,518,1,429,147,497,1,0.003600,2,169,-3,868,317,799,2,502,,,,,,,,
5,4,1,474,1,518,1,424,147,375,1,0.003600,2,168,-3,868,317,598,2,502,,,,,,,,
5,6,1,473,1,519,1,419,147,253,1,0.003600,2,168,-3,867,317,397,2,502,,,,,,,,
5,8,1,471,1,519,1,415,147,131,1,0.003600,2,168,-3,867,317,246,2,501,,,,,,,,
5,10,1,470,1,518,1,410,147,9,1,0.003600,2,167,-3,868,317,46,2,501,,,,,,,,
5,12,1,469,1,518,1,407,146,886,1,0.003600,2,167,-3,868,316,895,2,501,,,,,,,,
5,14,1,469,1,519,1,403,146,886,1,0.003600,2,167,-3,867,316,744,2,501,,,,,,,,
5,16,1,468,1,518,1,399,146,764,1,0.003600,2,167,-3,868,316,594,2,501,,,,,,,,
5,18,1,466,1,518,1,396,146,642,1,0.003600,2,166,-3,868,316,443,2,500,,,,,,,,
5,20,1,465,1,519,1,392,146,520,1,0.003600,2,166,-3,867,316,293,2,500,,,,,,,,
5,22,1,464,1,518,1,388,146,398,1,0.003600,2,166,-3,868,316,142,2,500,,,,,,,,
5,24,1,464,1,518,1,386,146,398,1,0.003600,2,166,-3,868,316,42,2,500,,,,,,,,
5,26,1,463,1,518,1,383,146,276,1,0.003600,2,165,-3,868,315,941,2,500,,,,,,,,
5,28,1,462,1,518,1,381,146,154,1,0.003600,2,165,-3,868,315,841,2,499,,,,,,,,
5,30,1,462,1,518,1,377,146,154,1,0.003600,2,165,-3,868,315,690,2,499,,,,,,,,
5,32,1,460,1,518,1,375,146,32,1,0.003600,2,164,-3,868,315,590,2,499,,,,,,,,
5,34,1,459,1,519,1,374,145,910,1,0.003600,2,164,-3,867,315,540,2,499,,,,,,,,
5,36,1,459,1,519,1,370,145,910,1,0.003600,2,164,-3,867,315,389,2,499,,,,,,,,
5,38,1,459,1,518,1,368,145,910,1,0.003600,2,164,-3,868,315,289,2,499,,,,,,,,
5,40,1,458,1,518,1,365,145,788,1,0.003600,2,164,-3,868,315,188,2,499,,,,,,,,
5,42,1,457,1,518,1,364,145,665,1,0.003600,2,163,-3,868,315,138,2,499,,,,,,,,
5,44,1,457,1,519,1,361,145,665,1,0.003600,2,163,-3,867,315,38,2,498,,,,,,,,
5,46,1,455,1,518,1,359,145,543,1,0.003600,2,163,-3,868,314,937,2,498,,,,,,,,
5,48,1,455,1,518,1,357,145,543,1,0.003600,2,163,-3,868,314,837,2,498,,,,,,,,
5,50,1,454,1,519,1,354,145,421,1,0.003600,2,163,-3,867,314,737,2,498,,,,,,,,
5,52,1,453,1,518,1,352,145,299,1,0.003600,2,162,-3,868,314,636,2,498,,,,,,,,
5,54,1,453,1,518,1,350,145,299,1,0.003600,2,162,-3,868,314,586,2,498,,,,,,,,
5,56,1,453,1,518,1,348,145,299,1,0.003600,2,162,-3,868,314,486,2,498,,,,,,,,
5,58,1,451,1,518,1,347,145,55,1,0.003600,2,162,-3,868,314,435,2,498,,,,,,,,
5,60,1,452,1,519,1,346,145,177,1,0.003600,2,162,-3,867,314,385,2,497,,,,,,,,
5,62,1,451,1,518,1,343,145,55,1,0.003600,2,162,-3,868,314,285,2,497,,,,,,,,
5,64,1,451,1,518,1,342,145,55,1,0.003600,2,162,-3,868,314,235,2,497,,,,,,,,
5,66,1,449,1,519,1,339,144,933,1,0.003600,2,161,-3,867,314,134,2,497,,,,,,,,
5,68,1,449,1,519,1,337,144,933,1,0.003600,2,161,-3,867,314,34,2,497,,,,,,,,
5,70,1,448,1,518,1,336,144,811,1,0.003600,2,161,-3,868,313,984,2,497,,,,,,,,
5,72,1,448,1,519,1,336,144,811,1,0.003600,2,161,-3,867,313,984,2,497,,,,,,,,
5,74,1,448,1,518,1,333,144,811,1,0.003600,2,161,-3,868,313,883,2,497,,,,,,,,
5,76,1,447,1,518,1,331,144,689,1,0.003600,2,160,-3,868,313,783,2,497,,,,,,,,
5,78,1,447,1,519,1,330,144,689,1,0.003600,2,160,-3,867,313,733,2,497,,,,,,,,
5,80,1,447,1,518,1,328,144,689,1,0.003600,2,160,-3,868,313,683,2,496,,,,,,,,
5,82,1,446,1,518,1,326,144,567,1,0.003600,2,160,-3,868,313,582,2,496,,,,,,,,
5,84,1,444,1,518,1,325,144,444,1,0.003600,2,160,-3,868,313,532,2,496,,,,,,,,
5,86,1,446,1,519,1,324,144,567,1,0.003600,2,160,-3,867,313,482,2,496,,,,,,,,
5,88,1,446,1,518,1,322,144,567,1,0.003600,2,160,-3,868,313,432,2,496,,,,,,,,
5,90,1,444,1,519,1,321,144,444,1,0.003600,2,160,-3,867,313,381,2,496,,,,,,,,
5,92,1,443,1,519,1,320,144,322,1,0.003600,2,159,-3,867,313,331,2,496,,,,,,,,
5,94,1,444,1,519,1,317,144,444,1,0.003600,2,160,-3,867,313,231,2,496,,,,,,,,
5,96,1,443,1,518,1,316,144,322,1,0.003600,2,159,-3,868,313,181,2,496,,,,,,,,
5,98,1,443,1,519,1,315,144,322,1,0.003600,2,159,-3,867,313,130,2,496,,,,,,,,
6,0,1,442,1,518,1,314,144,200,1,0.003600,2,159,-3,868,313,80,2,496,,,,,,,,
6,2,1,442,1,518,1,313,144,200,1,0.003600,2,159,-3,868,313,30,2,496,,,,,,,,
6,4,1,442,1,518,1,311,144,200,1,0.003600,2,159,-3,868,312,980,2,496,,,,,,,,
6,6,1,442,1,519,1,310,144,200,1,0.003600,2,159,-3,867,312,930,2,495,,,,,,,,
6,8,1,441,1,518,1,309,144,78,1,0.003600,2,159,-3,868,312,879,2,495,,,,,,,,
6,10,1,441,1,518,1,308,144,78,1,0.003600,2,159,-3,868,312,829,2,495,,,,,,,,
6,12,1,441,1,519,1,308,144,78,1,0.003600,2,159,-3,867,312,829,2,495,,,,,,,,
6,14,1,441,1,518,1,305,144,78,1,0.003600,2,159,-3,868,312,729,2,495,,,,,,,,
6,16,1,441,1,518,1,304,144,78,1,0.003600,2,159,-3,868,312,679,2,495,,,,,,,,
6,18,1,441,1,519,1,304,144,78,1,0.003600,2,159,-3,867,312,679,2,495,,,,,,,,
6,20,1,440,1,519,1,302,143,956,1,0.003600,2,158,-3,867,312,578,2,495,,,,,,,,
6,22,1,440,1,519,1,300,143,956,1,0.003600,2,158,-3,867,312,528,2,495,,,,,,,,
6,24,1,440,1,519,1,299,143,956,1,0.003600,2,158,-3,867,312,478,2,495,,,,,,,,
6,26,1,440,1,518,1,298,143,956,1,0.003600,2,158,-3,868,312,428,2,495,,,,,,,,
6,28,1,438,1,518,1,297,143,834,1,0.003600,2,158,-3,868,312,377,2,495,,,,,,,,
6,30,1,438,1,518,1,297,143,834,1,0.003600,2,158,-3,868,312,377,2,495,,,,,,,,
6,32,1,438,1,518,1,294,143,834,1,0.003600,2,158,-3,868,312,277,2,495,,,,,,,,
6,34,1,438,1,518,1,293,143,834,1,0.003600,2,158,-3,868,312,227,2,494,,,,,,,,
6,36,1,437,1,518,1,293,143,712,1,0.003600,2,157,-3,868,312,227,2,494,,,,,,,,
6,38,1,437,1,519,1,292,143,712,1,0.003600,2,157,-3,867,312,177,2,494,,,,,,,,
6,40,1,438,1,518,1,291,143,834,1,0.003600,2,158,-3,868,312,126,2,494,,,,,,,,
6,42,1,437,1,518,1,289,143,712,1,0.003600,2,157,-3,868,312,76,2,494,,,,,,,,
6,44,1,437,1,519,1,289,143,712,1,0.003600,2,157,-3,867,312,76,2,494,,,,,,,,
6,46,1,436,1,518,1,287,143,590,1,0.003600,2,157,-3,868,311,976,2,494,,,,,,,,
6,48,1,437,1,519,1,287,143,712,1,0.003600,2,157,-3,867,311,976,2,494,,,,,,,,
6,50,1,436,1,519,1,286,143,590,1,0.003600,2,157,-3,867,311,926,2,494,,,,,,,,
6,52,1,436,1,519,1,284,143,590,1,0.003600,2,157,-3,867,311,876,2,494,,,,,,,,
6,54,1,436,1,518,1,283,143,590,1,0.003600,2,157,-3,868,311,825,2,494,,,,,,,,
6,56,1,435,1,518,1,282,143,468,1,0.003600,2,157,-3,868,311,775,2,494,,,,,,,,
6,58,1,435,1,519,1,282,143,468,1,0.003600,2,157,-3,867,311,775,2,494,,,,,,,,
6,60,1,435,1,518,1,281,143,468,1,0.003600,2,157,-3,868,311,725,2,494,,,,,,,,
6,62,1,435,1,518,1,280,143,468,1,0.003600,2,157,-3,868,311,675,2,494,,,,,,,,
6,64,1,435,1,519,1,280,143,468,1,0.003600,2,157,-3,867,311,675,2,494,,,,,,,,
6,66,1,435,1,519,1,278,143,468,1,0.003600,2,157,-3,867,311,625,2,494,,,,,,,,
6,68,1,435,1,519,1,277,143,468,1,0.003600,2,157,-3,867,311,574,2,494,,,,,,,,
6,70,1,433,1,519,1,277,143,346,1,0.003600,2,156,-3,867,311,574,2,494,,,,,,,,
6,72,1,435,1,519,1,276,143,468,1,0.003600,2,157,-3,867,311,524,2,493,,,,,,,,
6,74,1,433,1,518,1,275,143,346,1,0.003600,2,156,-3,868,311,474,2,493,,,,,,,,
6,76,1,433,1,518,1,275,143,346,1,0.003600,2,156,-3,868,311,474,2,493,,,,,,,,
6,78,1,433,1,519,1,274,143,346,1,0.003600,2,156,-3,867,311,424,2,493,,,,,,,,
6,80,1,433,1,519,1,272,143,346,1,0.003600,2,156,-3,867,311,374,2,493,,,,,,,,
6,82,1,433,1,518,1,272,143,346,1,0.003600,2,156,-3,868,311,374,2,493,,,,,,,,
6,84,1,432,1,518,1,271,143,223,1,0.003600,2,156,-3,868,311,323,2,493,,,,,,,,
6,86,1,433,1,518,1,270,143,346,1,0.003600,2,156,-3,868,311,273,2,493,,,,,,,,
6,88,1,432,1,516,1,270,143,223,1,0.003600,2,156,-3,868,311,273,2,493,,,,,,,,
6,90,1,432,1,519,1,270,143,223,1,0.003600,2,156,-3,867,311,273,2,493,,,,,,,,
6,92,1,432,1,518,1,269,143,223,1,0.003600,2,156,-3,868,311,223,2,493,,,,,,,,
6,94,1,432,1,519,1,267,143,223,1,0.003600,2,156,-3,867,311,173,2,493,,,,,,,,
6,96,1,432,1,519,1,269,143,223,1,0.003600,2,156,-3,867,311,223,2,493,,,,,,,,
6,98,1,432,1,519,1,267,143,223,1,0.003600,2,156,-3,867,311,173,2,493,,,,,,,,
7,0,1,432,1,519,1,266,143,223,1,0.003600,2,156,-3,867,311,123,2,493,,,,,,,,
7,2,1,431,1,519,1,265,143,101,1,0.003600,2,156,-3,867,311,72,2,493,,,,,,,,
7,4,1,431,1,518,1,265,143,101,1,0.003600,2,156,-3,868,311,72,2,493,,,,,,,,
7,6,1,431,1,518,1,265,143,101,1,0.003600,2,156,-3,868,311,72,2,493,,,,,,,,
7,8,1,431,1,518,1,264,143,101,1,0.003600,2,156,-3,868,311,22,2,493,,,,,,,,
7,10,1,431,1,518,1,264,143,101,1,0.003600,2,156,-3,868,311,22,2,493,,,,,,,,
7,12,1,431,1,518,1,263,143,101,1,0.003600,2,156,-3,868,310,972,2,493,,,,,,,,
7,14,1,431,1,518,1,263,143,101,1,0.003600,2,156,-3,868,310,972,2,493,,,,,,,,
7,16,1,431,1,518,1,263,143,101,1,0.003600,2,156,-3,868,310,972,2,493,,,,,,,,
7,18,1,431,1,519,1,263,143,101,1,0.003600,2,156,-3,867,310,972,2,493,,,,,,,,
7,20,1,430,1,519,1,261,142,979,1,0.003600,2,155,-3,867,310,922,2,493,,,,,,,,
7,22,1,431,1,518,1,260,143,101,1,0.003600,2,156,-3,868,310,872,2,493,,,,,,,,
7,24,1,430,1,518,1,260,142,979,1,0.003600,2,155,-3,868,310,872,2,493,,,,,,,,
7,26,1,430,1,519,1,260,142,979,1,0.003600,2,155,-3,867,310,872,2,493,,,,,,,,
7,28,1,430,1,519,1,260,142,979,1,0.003600,2,155,-3,867,310,872,2,493,,,,,,,,
7,30,1,430,1,518,1,259,142,979,1,0.003600,2,155,-3,868,310,821,2,493,,,,,,,,
7,32,1,430,1,518,1,258,142,979,1,0.003600,2,155,-3,868,310,771,2,492,,,,,,,,
7,34,1,430,1,518,1,258,142,979,1,0.003600,2,155,-3,868,310,771,2,492,,,,,,,,
7,36,1,430,1,518,1,258,142,979,1,0.003600,2,155,-3,868,310,771,2,492,,,,,,,,
7,38,1,430,1,518,1,258,142,979,1,0.003600,2,155,-3,868,310,771,2,492,,,,,,,,
7,40,1,429,1,518,1,258,142,857,1,0.003600,2,155,-3,868,310,771,2,492,,,,,,,,
7,42,1,430,1,519,1,256,142,979,1,0.003600,2,155,-3,867,310,721,2,492,,,,,,,,
7,44,1,430,1,519,1,256,142,979,1,0.003600,2,155,-3,867,310,721,2,492,,,,,,,,
7,46,1,429,1,519,1,256,142,857,1,0.003600,2,155,-3,867,310,721,2,492,,,,,,,,
7,48,1,429,1,518,1,256,142,857,1,0.003600,2,155,-3,868,310,721,2,492,,,,,,,,
7,50,1,430,1,518,1,255,142,979,1,0.003600,2,155,-3,868,310,671,2,492,,,,,,,,
7,52,1,429,1,518,1,254,142,857,1,0.003600,2,155,-3,868,310,621,2,492,,,,,,,,
7,54,1,429,1,519,1,255,142,857,1,0.003600,2,155,-3,867,310,671,2,492,,,,,,,,
7,56,1,429,1,519,1,254,142,857,1,0.003600,2,155,-3,867,310,621,2,492,,,,,,,,
7,58,1,429,1,518,1,254,142,857,1,0.003600,2,155,-3,868,310,621,2,492,,,,,,,,
7,60,1,429,1,518,1,253,142,857,1,0.003600,2,155,-3,868,310,570,2,492,,,,,,,,
7,62,1,427,1,518,1,254,142,735,1,0.003600,2,155,-3,868,310,621,2,492,,,,,,,,
7,64,1,429,1,518,1,253,142,857,1,0.003600,2,155,-3,868,310,570,2,492,,,,,,,,
7,66,1,429,1,518,1,253,142,857,1,0.003600,2,155,-3,868,310,570,2,492,,,,,,,,
7,68,1,429,1,519,1,253,142,857,1,0.003600,2,155,-3,867,310,570,2,492,,,,,,,,
7,70,1,427,1,519,1,253,142,735,1,0.003600,2,155,-3,867,310,570,2,492,,,,,,,,
7,72,1,429,1,518,1,252,142,857,1,0.003600,2,155,-3,868,310,520,2,492,,,,,,,,
7,74,1,427,1,518,1,252,142,735,1,0.003600,2,155,-3,868,310,520,2,492,,,,,,,,
7,76,1,427,1,518,1,252,142,735,1,0.003600,2,155,-3,868,310,520,2,492,,,,,,,,
7,78,1,427,1,519,1,252,142,735,1,0.003600,2,155,-3,867,310,520,2,492,,,,,,,,
7,80,1,427,1,519,1,252,142,735,1,0.003600,2,155,-3,867,310,520,2,492,,,,,,,,
7,82,1,427,1,518,1,250,142,735,1,0.003600,2,155,-3,868,310,470,2,492,,,,,,,,
7,84,1,426,1,518,1,250,142,613,1,0.003600,2,154,-3,868,310,470,2,492,,,,,,,,
7,86,1,427,1,519,1,250,142,735,1,0.003600,2,155,-3,867,310,470,2,492,,,,,,,,
7,88,1,427,1,519,1,249,142,735,1,0.003600,2,155,-3,867,310,420,2,492,,,,,,,,
7,90,1,427,1,518,1,249,142,735,1,0.003600,2,155,-3,868,310,420,2,492,,,,,,,,
7,92,1,426,1,518,1,249,142,613,1,0.003600,2,154,-3,868,310,420,2,492,,,,,,,,
7,94,1,427,1,519,1,249,142,735,1,0.003600,2,155,-3,867,310,420,2,492,,,,,,,,
7,96,1,427,1,519,1,249,142,735,1,0.003600,2,155,-3,867,310,420,2,492,,,,,,,,
7,98,1,426,1,519,1,248,142,613,1,0.003600,2,154,-3,867,310,370,2,492,,,,,,,,
8,0,1,427,1,519,1,249,142,735,1,0.003600,2,155,-3,867,310,420,2,492,,,,,,,,
8,2,1,426,1,519,1,249,142,613,1,0.003600,2,154,-3,867,310,420,2,492,,,,,,,,
8,4,1,427,1,519,1,248,142,735,1,0.003600,2,155,-3,867,310,370,2,492,,,,,,,,
8,6,1,426,1,519,1,248,142,613,1,0.003600,2,154,-3,867,310,370,2,492,,,,,,,,
8,8,1,426,1,518,1,248,142,613,1,0.003600,2,154,-3,868,310,370,2,492,,,,,,,,
8,10,1,426,1,519,1,247,142,613,1,0.003600,2,154,-3,867,310,319,2,492,,,,,,,,
8,12,1,426,1,519,1,247,142,613,1,0.003600,2,154,-3,867,310,319,2,492,,,,,,,,
8,14,1,426,1,518,1,247,142,613,1,0.003600,2,154,-3,868,310,319,2,492,,,,,,,,
8,16,1,425,1,519,1,247,142,491,1,0.003600,2,154,-3,867,310,319,2,492,,,,,,,,
8,18,1,426,1,518,1,247,142,613,1,0.003600,2,154,-3,868,310,319,2,492,,,,,,,,
8,20,1,426,1,519,1,247,142,613,1,0.003600,2,154,-3,867,310,319,2,492,,,,,,,,
8,22,1,426,1,519,1,247,142,613,1,0.003600,2,154,-3,867,310,319,2,492,,,,,,,,
8,24,1,426,1,519,1,247,142,613,1,0.003600,2,154,-3,867,310,319,2,492,,,,,,,,
8,26,1,426,1,519,1,245,142,613,1,0.003600,2,154,-3,867,310,269,2,492,,,,,,,,
8,28,1,426,1,519,1,245,142,613,1,0.003600,2,154,-3,867,310,269,2,492,,,,,,,,
8,30,1,426,1,519,1,245,142,613,1,0.003600,2,154,-3,867,310,269,2,492,,,,,,,,
8,32,1,426,1,519,1,245,142,613,1,0.003600,2,154,-3,867,310,269,2,492,,,,,,,,
8,34,1,426,1,519,1,245,142,613,1,0.003600,2,154,-3,867,310,269,2,492,,,,,,,,
8,36,1,425,1,518,1,244,142,491,1,0.003600,2,154,-3,868,310,219,2,492,,,,,,,,
8,38,1,425,1,519,1,245,142,491,1,0.003600,2,154,-3,867,310,269,2,492,,,,,,,,
8,40,1,425,1,519,1,245,142,491,1,0.003600,2,154,-3,867,310,269,2,492,,,,,,,,
8,42,1,426,1,519,1,244,142,613,1,0.003600,2,154,-3,867,310,219,2,492,,,,,,,,
8,44,1,425,1,519,1,244,142,491,1,0.003600,2,154,-3,867,310,219,2,492,,,,,,,,
8,46,1,425,1,518,1,244,142,491,1,0.003600,2,154,-3,868,310,219,2,492,,,,,,,,
8,48,1,426,1,519,1,244,142,613,1,0.003600,2,154,-3,867,310,219,2,492,,,,,,,,
8,50,1,426,1,518,1,243,142,613,1,0.003600,2,154,-3,868,310,169,2,492,,,,,,,,
8,52,1,425,1,519,1,244,142,491,1,0.003600,2,154,-3,867,310,219,2,492,,,,,,,,
8,54,1,425,1,519,1,244,142,491,1,0.003600,2,154,-3,867,310,219,2,492,,,,,,,,
8,56,1,426,1,519,1,243,142,613,1,0.003600,2,154,-3,867,310,169,2,492,,,,,,,,
8,58,1,425,1,519,1,243,142,491,1,0.003600,2,154,-3,867,310,169,2,492,,,,,,,,
8,60,1,425,1,519,1,243,142,491,1,0.003600,2,154,-3,867,310,169,2,492,,,,,,,,
8,62,1,425,1,519,1,243,142,491,1,0.003600,2,154,-3,867,310,169,2,492,,,,,,,,
8,64,1,425,1,518,1,243,142,491,1,0.003600,2,154,-3,868,310,169,2,492,,,,,,,,
8,66,1,425,1,518,1,243,142,491,1,0.003600,2,154,-3,868,310,169,2,492,,,,,,,,
8,68,1,425,1,518,1,243,142,491,1,0.003600,2,154,-3,868,310,169,2,492,,,,,,,,
8,70,1,425,1,519,1,243,142,491,1,0.003600,2,154,-3,867,310,169,2,492,,,,,,,,
8,72,1,425,1,519,1,242,142,491,1,0.003600,2,154,-3,867,310,119,2,492,,,,,,,,
8,74,1,425,1,518,1,243,142,491,1,0.003600,2,154,-3,868,310,169,2,492,,,,,,,,
8,76,1,424,1,519,1,243,142,369,1,0.003600,2,153,-3,867,310,169,2,492,,,,,,,,
8,78,1,425,1,519,1,242,142,491,1,0.003600,2,154,-3,867,310,119,2,492,,,,,,,,
8,80,1,425,1,519,1,243,142,491,1,0.003600,2,154,-3,867,310,169,2,492,,,,,,,,
8,82,1,425,1,519,1,243,142,491,1,0.003600,2,154,-3,867,310,169,2,492,,,,,,,,
8,84,1,425,1,518,1,242,142,491,1,0.003600,2,154,-3,868,310,119,2,492,,,,,,,,
8,86,1,425,1,519,1,242,142,491,1,0.003600,2,154,-3,867,310,119,2,492,,,,,,,,
8,88,1,425,1,518,1,242,142,491,1,0.003600,2,154,-3,868,310,119,2,492,,,,,,,,
8,90,1,424,1,518,1,242,142,369,1,0.003600,2,153,-3,868,310,119,2,492,,,,,,,,
8,92,1,424,1,518,1,242,142,369,1,0.003600,2,153,-3,868,310,119,2,492,,,,,,,,
8,94,1,425,1,519,1,241,142,491,1,0.003600,2,154,-3,867,310,68,2,491,,,,,,,,
8,96,1,425,1,518,1,241,142,491,1,0.003600,2,154,-3,868,310,68,2,491,,,,,,,,
8,98,1,424,1,519,1,241,142,369,1,0.003600,2,153,-3,867,310,68,2,491,,,,,,,,
9,0,1,424,1,519,1,241,142,369,1,0.003600,2,153,-3,867,310,68,2,491,,,,,,,,
9,2,1,424,1,519,1,241,142,369,1,0.003600,2,153,-3,867,310,68,2,491,,,,,,,,
9,4,1,424,1,519,1,241,142,369,1,0.003600,2,153,-3,867,310,68,2,491,,,,,,,,
9,6,1,424,1,519,1,242,142,369,1,0.003600,2,153,-3,867,310,119,2,492,,,,,,,,
9,8,1,425,1,519,1,242,142,491,1,0.003600,2,154,-3,867,310,119,2,492,,,,,,,,
9,10,1,425,1,519,1,241,142,491,1,0.003600,2,154,-3,867,310,68,2,491,,,,,,,,
9,12,1,424,1,518,1,239,142,369,1,0.003600,2,153,-3,868,310,18,2,491,,,,,,,,
9,14,1,424,1,518,1,241,142,369,1,0.003600,2,153,-3,868,310,68,2,491,,,,,,,,
9,16,1,424,1,519,1,241,142,369,1,0.003600,2,153,-3,867,310,68,2,491,,,,,,,,
9,18,1,424,1,519,1,239,142,369,1,0.003600,2,153,-3,867,310,18,2,491,,,,,,,,
9,20,1,424,1,518,1,241,142,369,1,0.003600,2,153,-3,868,310,68,2,491,,,,,,,,
9,22,1,422,1,518,1,241,142,247,1,0.003600,2,153,-3,868,310,68,2,491,,,,,,,,
9,24,1,424,1,519,1,241,142,369,1,0.003600,2,153,-3,867,310,68,2,491,,,,,,,,
9,26,1,424,1,518,1,239,142,369,1,0.003600,2,153,-3,868,310,18,2,491,,,,,,,,
9,28,1,424,1,519,1,241,142,369,1,0.003600,2,153,-3,867,310,68,2,491,,,,,,,,
9,30,1,424,1,519,1,241,142,369,1,0.003600,2,153,-3,867,310,68,2,491,,,,,,,,
9,32,1,424,1,519,1,239,142,369,1,0.003600,2,153,-3,867,310,18,2,491,,,,,,,,
9,34,1,424,1,519,1,239,142,369,1,0.003600,2,153,-3,867,310,18,2,491,,,,,,,,
9,36,1,424,1,519,1,239,142,369,1,0.003600,2,153,-3,867,310,18,2,491,,,,,,,,
9,38,1,422,1,519,1,241,142,247,1,0.003600,2,153,-3,867,310,68,2,491,,,,,,,,
9,40,1,424,1,519,1,239,142,369,1,0.003600,2,153,-3,867,310,18,2,491,,,,,,,,
9,42,1,424,1,518,1,239,142,369,1,0.003600,2,153,-3,868,310,18,2,491,,,,,,,,
9,44,1,424,1,518,1,239,142,369,1,0.003600,2,153,-3,868,310,18,2,491,,,,,,,,
9,46,1,422,1,519,1,239,142,247,1,0.003600,2,153,-3,867,310,18,2,491,,,,,,,,
9,48,1,422,1,519,1,239,142,247,1,0.003600,2,153,-3,867,310,18,2,491,,,,,,,,
9,50,1,424,1,519,1,239,142,369,1,0.003600,2,153,-3,867,310,18,2,491,,,,,,,,
9,52,1,424,1,518,1,239,142,369,1,0.003600,2,153,-3,868,310,18,2,491,,,,,,,,
9,54,1,424,1,519,1,239,142,369,1,0.003600,2,153,-3,867,310,18,2,491,,,,,,,,
9,56,1,424,1,519,1,238,142,369,1,0.003600,2,153,-3,867,309,968,2,491,,,,,,,,
9,58,1,424,1,519,1,239,142,369,1,0.003600,2,153,-3,867,310,18,2,491,,,,,,,,
9,60,1,424,1,519,1,238,142,369,1,0.003600,2,153,-3,867,309,968,2,491,,,,,,,,
9,62,1,424,1,519,1,239,142,369,1,0.003600,2,153,-3,867,310,18,2,491,,,,,,,,
9,64,1,422,1,519,1,239,142,247,1,0.003600,2,153,-3,867,310,18,2,491,,,,,,,,
9,66,1,422,1,519,1,238,142,247,1,0.003600,2,153,-3,867,309,968,2,491,,,,,,,,
9,68,1,424,1,519,1,238,142,369,1,0.003600,2,153,-3,867,309,968,2,491,,,,,,,,
9,70,1,424,1,518,1,238,142,369,1,0.003600,2,153,-3,868,309,968,2,491,,,,,,,,
9,72,1,422,1,519,1,238,142,247,1,0.003600,2,153,-3,867,309,968,2,491,,,,,,,,
9,74,1,422,1,519,1,238,142,247,1,0.003600,2,153,-3,867,309,968,2,491,,,,,,,,
9,76,1,424,1,519,1,238,142,369,1,0.003600,2,153,-3,867,309,968,2,491,,,,,,,,
9,78,1,422,1,518,1,238,142,247,1,0.003600,2,153,-3,868,309,968,2,491,,,,,,,,
9,80,1,422,1,519,1,238,142,247,1,0.003600,2,153,-3,867,309,968,2,491,,,,,,,,
9,82,1,422,1,519,1,238,142,247,1,0.003600,2,153,-3,867,309,968,2,491,,,,,,,,
9,84,1,422,1,519,1,238,142,247,1,0.003600,2,153,-3,867,309,968,2,491,,,,,,,,
9,86,1,422,1,519,1,238,142,247,1,0.003600,2,153,-3,867,309,968,2,491,,,,,,,,
9,88,1,422,1,519,1,238,142,247,1,0.003600,2,153,-3,867,309,968,2,491,,,,,,,,
9,90,1,422,1,519,1,238,142,247,1,0.003600,2,153,-3,867,309,968,2,491,,,,,,,,
9,92,1,422,1,518,1,237,142,247,1,0.003600,2,153,-3,868,309,918,2,491,,,,,,,,
9,94,1,422,1,519,1,238,142,247,1,0.003600,2,153,-3,867,309,968,2,491,,,,,,,,
9,96,1,422,1,519,1,237,142,247,1,0.003600,2,153,-3,867,309,918,2,491,,,,,,,,
9,98,1,422,1,519,1,238,142,247,1,0.003600,2,153,-3,867,309,968,2,491,,,,,,,,
10,0,1,422,1,518,1,238,142,247,1,0.003600,2,153,-3,868,309,968,2,491,,,,,,,,
10,2,1,422,1,519,1,238,142,247,1,0.003600,2,153,-3,867,309,968,2,491,,,,,,,,
