Time,Voltage P,Voltage V,Voltage T,P,V,log P,logV,T,logT,Time,Voltage P,Voltage V,Voltage T,P,V,log P,logV,T,logT
1,88,0,906,1,811,1,105,90,598,1,0.004500,1,957,-3,838,304,497,2,484
1,90,0,906,1,811,1,105,90,598,1,0.004500,1,957,-3,838,304,497,2,484
1,92,0,907,1,810,1,104,90,720,1,0.004500,1,958,-3,838,304,447,2,484
1,94,0,907,1,811,1,104,90,720,1,0.004500,1,958,-3,838,304,447,2,484
1,96,0,907,1,811,1,106,90,720,1,0.004500,1,958,-3,838,304,547,2,484
1,98,0,907,1,810,1,106,90,720,1,0.004500,1,958,-3,838,304,547,2,484
2,0,0,907,1,810,1,107,90,720,1,0.004500,1,958,-3,838,304,597,2,484
2,2,0,908,1,810,1,109,90,842,1,0.004500,1,958,-3,838,304,647,2,484
2,4,0,908,1,810,1,110,90,842,1,0.004500,1,958,-3,838,304,698,2,484
2,6,0,908,1,811,1,111,90,842,1,0.004500,1,958,-3,838,304,748,2,484
2,8,0,908,1,810,1,111,90,842,1,0.004500,1,958,-3,838,304,748,2,484
2,10,0,908,1,810,1,112,90,842,1,0.004500,1,958,-3,838,304,798,2,484
2,12,0,908,1,810,1,114,90,842,1,0.004500,1,958,-3,838,304,848,2,484
2,14,0,908,1,810,1,114,90,842,1,0.004500,1,958,-3,838,304,848,2,484
2,16,0,908,1,810,1,116,90,842,1,0.004500,1,958,-3,838,304,949,2,484
2,18,0,910,1,810,1,116,90,965,1,0.004500,1,959,-3,838,304,949,2,484
2,20,0,908,1,810,1,117,90,842,1,0.004500,1,958,-3,838,304,999,2,484
2,22,0,910,1,810,1,118,90,965,1,0.004500,1,959,-3,838,305,49,2,484
2,24,0,910,1,810,1,120,90,965,1,0.004500,1,959,-3,838,305,99,2,484
2,26,0,910,1,810,1,121,90,965,1,0.004500,1,959,-3,838,305,149,2,485
2,28,0,910,1,810,1,121,90,965,1,0.004500,1,959,-3,838,305,149,2,485
2,30,0,910,1,810,1,122,90,965,1,0.004500,1,959,-3,838,305,200,2,485
2,32,0,910,1,810,1,123,90,965,1,0.004500,1,959,-3,838,305,250,2,485
2,34,0,910,1,810,1,125,90,965,1,0.004500,1,959,-3,838,305,300,2,485
2,36,0,910,1,810,1,125,90,965,1,0.004500,1,959,-3,838,305,300,2,485
2,38,0,911,1,810,1,125,91,87,1,0.004500,1,959,-3,838,305,300,2,485
2,40,0,910,1,810,1,127,90,965,1,0.004500,1,959,-3,838,305,400,2,485
2,42,0,910,1,810,1,127,90,965,1,0.004500,1,959,-3,838,305,400,2,485
2,44,0,911,1,810,1,128,91,87,1,0.004500,1,959,-3,838,305,451,2,485
2,46,0,910,1,810,1,128,90,965,1,0.004500,1,959,-3,838,305,451,2,485
2,48,0,911,1,810,1,128,91,87,1,0.004500,1,959,-3,838,305,451,2,485
2,50,0,911,1,811,1,131,91,87,1,0.004500,1,959,-3,838,305,551,2,485
2,52,0,911,1,810,1,131,91,87,1,0.004500,1,959,-3,838,305,551,2,485
2,54,0,911,1,810,1,132,91,87,1,0.004500,1,959,-3,838,305,601,2,485
2,56,0,911,1,810,1,133,91,87,1,0.004500,1,959,-3,838,305,651,2,485
2,58,0,911,1,808,1,133,91,87,1,0.004500,1,959,-3,838,305,651,2,485
2,60,0,911,1,810,1,134,91,87,1,0.004500,1,959,-3,838,305,701,2,485
2,62,0,912,1,810,1,134,91,209,1,0.004500,1,960,-3,838,305,701,2,485
2,64,0,911,1,810,1,136,91,87,1,0.004500,1,959,-3,838,305,752,2,485
2,66,0,912,1,810,1,136,91,209,1,0.004500,1,960,-3,838,305,752,2,485
2,68,0,911,1,808,1,137,91,87,1,0.004500,1,959,-3,838,305,802,2,485
2,70,0,911,1,810,1,138,91,87,1,0.004500,1,959,-3,838,305,852,2,486
2,72,0,911,1,808,1,138,91,87,1,0.004500,1,959,-3,838,305,852,2,486
2,74,0,911,1,810,1,139,91,87,1,0.004500,1,959,-3,838,305,902,2,486
2,76,0,912,1,810,1,139,91,209,1,0.004500,1,960,-3,838,305,902,2,486
2,78,0,911,1,811,1,140,91,87,1,0.004500,1,959,-3,838,305,952,2,486
2,80,0,912,1,810,1,140,91,209,1,0.004500,1,960,-3,838,305,952,2,486
2,82,0,912,1,810,1,142,91,209,1,0.004500,1,960,-3,838,306,3,2,486
2,84,0,912,1,811,1,143,91,209,1,0.004500,1,960,-3,838,306,53,2,486
2,86,0,912,1,810,1,143,91,209,1,0.004500,1,960,-3,838,306,53,2,486
2,88,0,912,1,810,1,144,91,209,1,0.004500,1,960,-3,838,306,103,2,486
2,90,0,912,1,810,1,144,91,209,1,0.004500,1,960,-3,838,306,103,2,486
2,92,0,912,1,810,1,145,91,209,1,0.004500,1,960,-3,838,306,153,2,486
2,94,0,912,1,810,1,147,91,209,1,0.004500,1,960,-3,838,306,203,2,486
2,96,0,912,1,810,1,147,91,209,1,0.004500,1,960,-3,838,306,203,2,486
2,98,0,912,1,810,1,148,91,209,1,0.004500,1,960,-3,838,306,254,2,486
3,0,0,912,1,810,1,148,91,209,1,0.004500,1,960,-3,838,306,254,2,486
3,2,0,912,1,811,1,149,91,209,1,0.004500,1,960,-3,838,306,304,2,486
3,4,0,913,1,811,1,150,91,331,1,0.004500,1,961,-3,838,306,354,2,486
3,6,0,913,1,810,1,150,91,331,1,0.004500,1,961,-3,838,306,354,2,486
3,8,0,913,1,811,1,151,91,331,1,0.004500,1,961,-3,838,306,404,2,486
3,10,0,913,1,811,1,151,91,331,1,0.004500,1,961,-3,838,306,404,2,486
3,12,0,912,1,811,1,153,91,209,1,0.004500,1,960,-3,838,306,454,2,486
3,14,0,912,1,810,1,151,91,209,1,0.004500,1,960,-3,838,306,404,2,486
3,16,0,913,1,810,1,153,91,331,1,0.004500,1,961,-3,838,306,454,2,486
3,18,0,913,1,811,1,154,91,331,1,0.004500,1,961,-3,838,306,505,2,486
3,20,0,913,1,810,1,154,91,331,1,0.004500,1,961,-3,838,306,505,2,486
3,22,0,913,1,811,1,154,91,331,1,0.004500,1,961,-3,838,306,505,2,486
3,24,0,912,1,811,1,156,91,209,1,0.004500,1,960,-3,838,306,605,2,487
3,26,0,913,1,812,1,156,91,331,1,0.004500,1,961,-3,838,306,605,2,487
3,28,0,913,1,811,1,158,91,331,1,0.004500,1,961,-3,838,306,655,2,487
3,30,0,912,1,812,1,158,91,209,1,0.004500,1,960,-3,838,306,655,2,487
3,32,0,912,1,813,1,158,91,209,1,0.004500,1,960,-3,838,306,655,2,487
3,34,0,905,1,838,1,153,90,476,1,0.004600,1,957,-3,836,306,454,2,486
3,36,0,895,1,879,1,139,89,499,1,0.004700,1,952,-3,832,305,902,2,486
3,38,0,884,1,918,1,121,88,400,1,0.004900,1,946,-3,828,305,149,2,485
3,40,0,877,1,944,1,105,87,668,1,0.004900,1,943,-3,825,304,497,2,484
3,42,0,875,1,946,1,94,87,546,1,0.005000,1,942,-3,825,304,45,2,483
3,44,0,875,1,946,1,90,87,546,1,0.005000,1,942,-3,825,303,894,2,483
3,46,0,877,1,946,1,89,87,668,1,0.005000,1,943,-3,825,303,844,2,483
3,48,0,877,1,946,1,89,87,668,1,0.005000,1,943,-3,825,303,844,2,483
3,50,0,878,1,946,1,90,87,790,1,0.005000,1,943,-3,825,303,894,2,483
3,52,0,878,1,946,1,92,87,790,1,0.005000,1,943,-3,825,303,945,2,483
3,54,0,879,1,947,1,93,87,912,1,0.005000,1,944,-3,825,303,995,2,483
3,56,0,879,1,946,1,94,87,912,1,0.005000,1,944,-3,825,304,45,2,483
3,58,0,879,1,946,1,95,87,912,1,0.005000,1,944,-3,825,304,95,2,483
3,60,0,879,1,946,1,96,87,912,1,0.005000,1,944,-3,825,304,145,2,483
3,62,0,879,1,946,1,99,87,912,1,0.005000,1,944,-3,825,304,246,2,483
3,64,0,879,1,946,1,100,87,912,1,0.005000,1,944,-3,825,304,296,2,483
3,66,0,879,1,946,1,100,87,912,1,0.005000,1,944,-3,825,304,296,2,483
3,68,0,879,1,946,1,101,87,912,1,0.005000,1,944,-3,825,304,346,2,483
3,70,0,879,1,946,1,103,87,912,1,0.005000,1,944,-3,825,304,396,2,483
3,72,0,880,1,946,1,104,88,34,1,0.005000,1,945,-3,825,304,447,2,484
3,74,0,879,1,946,1,106,87,912,1,0.005000,1,944,-3,825,304,547,2,484
3,76,0,880,1,946,1,106,88,34,1,0.005000,1,945,-3,825,304,547,2,484
3,78,0,880,1,946,1,107,88,34,1,0.005000,1,945,-3,825,304,597,2,484
3,80,0,880,1,947,1,109,88,34,1,0.005000,1,945,-3,825,304,647,2,484
3,82,0,880,1,946,1,109,88,34,1,0.005000,1,945,-3,825,304,647,2,484
3,84,0,880,1,946,1,111,88,34,1,0.005000,1,945,-3,825,304,748,2,484
3,86,0,880,1,946,1,111,88,34,1,0.005000,1,945,-3,825,304,748,2,484
3,88,0,882,1,946,1,112,88,156,1,0.005000,1,945,-3,825,304,798,2,484
3,90,0,880,1,946,1,115,88,34,1,0.005000,1,945,-3,825,304,898,2,484
3,92,0,882,1,946,1,115,88,156,1,0.005000,1,945,-3,825,304,898,2,484
3,94,0,882,1,946,1,116,88,156,1,0.005000,1,945,-3,825,304,949,2,484
3,96,0,882,1,946,1,117,88,156,1,0.005000,1,945,-3,825,304,999,2,484
3,98,0,882,1,946,1,117,88,156,1,0.005000,1,945,-3,825,304,999,2,484
4,0,0,882,1,946,1,118,88,156,1,0.005000,1,945,-3,825,305,49,2,484
4,2,0,882,1,946,1,120,88,156,1,0.005000,1,945,-3,825,305,99,2,484
4,4,0,882,1,946,1,121,88,156,1,0.005000,1,945,-3,825,305,149,2,485
4,6,0,882,1,947,1,122,88,156,1,0.005000,1,945,-3,825,305,200,2,485
4,8,0,883,1,946,1,123,88,278,1,0.005000,1,946,-3,825,305,250,2,485
4,10,0,883,1,946,1,123,88,278,1,0.005000,1,946,-3,825,305,250,2,485
4,12,0,882,1,947,1,125,88,156,1,0.005000,1,945,-3,825,305,300,2,485
4,14,0,882,1,947,1,126,88,156,1,0.005000,1,945,-3,825,305,350,2,485
4,16,0,882,1,947,1,127,88,156,1,0.005000,1,945,-3,825,305,400,2,485
4,18,0,882,1,947,1,128,88,156,1,0.005000,1,945,-3,825,305,451,2,485
4,20,0,883,1,946,1,128,88,278,1,0.005000,1,946,-3,825,305,451,2,485
4,22,0,882,1,947,1,129,88,156,1,0.005000,1,945,-3,825,305,501,2,485
4,24,0,883,1,947,1,129,88,278,1,0.005000,1,946,-3,825,305,501,2,485
4,26,0,882,1,949,1,131,88,156,1,0.005000,1,945,-3,825,305,551,2,485
4,28,0,878,1,965,1,128,87,790,1,0.005000,1,943,-3,823,305,451,2,485
4,30,0,872,1,989,1,121,87,179,1,0.005100,1,940,-3,821,305,149,2,485
4,32,0,867,2,6,1,112,86,691,1,0.005100,1,938,-3,820,304,798,2,484
4,34,0,868,2,7,1,107,86,813,1,0.005200,1,939,-3,819,304,597,2,484
4,36,0,868,2,6,1,106,86,813,1,0.005100,1,939,-3,820,304,547,2,484
4,38,0,868,2,7,1,106,86,813,1,0.005200,1,939,-3,819,304,547,2,484
4,40,0,868,2,6,1,106,86,813,1,0.005100,1,939,-3,820,304,547,2,484
4,42,0,868,2,6,1,107,86,813,1,0.005100,1,939,-3,820,304,597,2,484
4,44,0,868,2,6,1,107,86,813,1,0.005100,1,939,-3,820,304,597,2,484
4,46,0,868,2,6,1,109,86,813,1,0.005100,1,939,-3,820,304,647,2,484
4,48,0,868,2,6,1,110,86,813,1,0.005100,1,939,-3,820,304,698,2,484
4,50,0,869,2,7,1,111,86,935,1,0.005200,1,939,-3,819,304,748,2,484
4,52,0,868,2,6,1,112,86,813,1,0.005100,1,939,-3,820,304,798,2,484
4,54,0,869,2,6,1,114,86,935,1,0.005100,1,939,-3,820,304,848,2,484
4,56,0,869,2,7,1,115,86,935,1,0.005200,1,939,-3,819,304,898,2,484
4,58,0,869,2,7,1,116,86,935,1,0.005200,1,939,-3,819,304,949,2,484
4,60,0,871,2,7,1,116,87,57,1,0.005200,1,940,-3,819,304,949,2,484
4,62,0,871,2,6,1,118,87,57,1,0.005100,1,940,-3,820,305,49,2,484
4,64,0,871,2,7,1,118,87,57,1,0.005200,1,940,-3,819,305,49,2,484
4,66,0,871,2,6,1,120,87,57,1,0.005100,1,940,-3,820,305,99,2,484
4,68,0,869,2,7,1,121,86,935,1,0.005200,1,939,-3,819,305,149,2,485
4,70,0,871,2,6,1,121,87,57,1,0.005100,1,940,-3,820,305,149,2,485
4,72,0,871,2,6,1,122,87,57,1,0.005100,1,940,-3,820,305,200,2,485
4,74,0,871,2,6,1,123,87,57,1,0.005100,1,940,-3,820,305,250,2,485
4,76,0,871,2,6,1,123,87,57,1,0.005100,1,940,-3,820,305,250,2,485
4,78,0,871,2,6,1,125,87,57,1,0.005100,1,940,-3,820,305,300,2,485
4,80,0,871,2,6,1,126,87,57,1,0.005100,1,940,-3,820,305,350,2,485
4,82,0,871,2,6,1,127,87,57,1,0.005100,1,940,-3,820,305,400,2,485
4,84,0,871,2,7,1,128,87,57,1,0.005200,1,940,-3,819,305,451,2,485
4,86,0,872,2,6,1,128,87,179,1,0.005100,1,940,-3,820,305,451,2,485
4,88,0,872,2,6,1,131,87,179,1,0.005100,1,940,-3,820,305,551,2,485
4,90,0,872,2,7,1,131,87,179,1,0.005200,1,940,-3,819,305,551,2,485
4,92,0,872,2,6,1,131,87,179,1,0.005100,1,940,-3,820,305,551,2,485
4,94,0,871,2,7,1,132,87,57,1,0.005200,1,940,-3,819,305,601,2,485
4,96,0,872,2,6,1,133,87,179,1,0.005100,1,940,-3,820,305,651,2,485
4,98,0,872,2,5,1,133,87,179,1,0.005100,1,940,-3,820,305,651,2,485
5,0,0,872,2,7,1,134,87,179,1,0.005200,1,940,-3,819,305,701,2,485
5,2,0,872,2,6,1,136,87,179,1,0.005100,1,940,-3,820,305,752,2,485
5,4,0,872,2,7,1,136,87,179,1,0.005200,1,940,-3,819,305,752,2,485
5,6,0,872,2,6,1,137,87,179,1,0.005100,1,940,-3,820,305,802,2,485
5,8,0,872,2,6,1,137,87,179,1,0.005100,1,940,-3,820,305,802,2,485
5,10,0,872,2,7,1,138,87,179,1,0.005200,1,940,-3,819,305,852,2,486
5,12,0,872,2,6,1,139,87,179,1,0.005100,1,940,-3,820,305,902,2,486
5,14,0,872,2,7,1,139,87,179,1,0.005200,1,940,-3,819,305,902,2,486
5,16,0,872,2,7,1,140,87,179,1,0.005200,1,940,-3,819,305,952,2,486
5,18,0,872,2,6,1,140,87,179,1,0.005100,1,940,-3,820,305,952,2,486
5,20,0,872,2,7,1,142,87,179,1,0.005200,1,940,-3,819,306,3,2,486
5,22,0,872,2,7,1,142,87,179,1,0.005200,1,940,-3,819,306,3,2,486
5,24,0,872,2,7,1,143,87,179,1,0.005200,1,940,-3,819,306,53,2,486
5,26,0,871,2,17,1,143,87,57,1,0.005200,1,940,-3,819,306,53,2,486
5,28,0,862,2,46,1,134,86,203,1,0.005300,1,936,-3,816,305,701,2,485
5,30,0,853,2,81,1,122,85,348,1,0.005400,1,931,-3,813,305,200,2,485
5,32,0,849,2,101,1,110,84,860,1,0.005500,1,929,-3,811,304,698,2,484
5,34,0,849,2,103,1,103,84,860,1,0.005500,1,929,-3,811,304,396,2,483
5,36,0,849,2,103,1,100,84,860,1,0.005500,1,929,-3,811,304,296,2,483
5,38,0,849,2,103,1,99,84,860,1,0.005500,1,929,-3,811,304,246,2,483
5,40,0,850,2,103,1,100,84,982,1,0.005500,1,929,-3,811,304,296,2,483
5,42,0,849,2,103,1,100,84,860,1,0.005500,1,929,-3,811,304,296,2,483
5,44,0,850,2,103,1,101,84,982,1,0.005500,1,929,-3,811,304,346,2,483
5,46,0,850,2,104,1,103,84,982,1,0.005500,1,929,-3,811,304,396,2,483
5,48,0,850,2,103,1,103,84,982,1,0.005500,1,929,-3,811,304,396,2,483
5,50,0,850,2,103,1,104,84,982,1,0.005500,1,929,-3,811,304,447,2,484
5,52,0,850,2,103,1,105,84,982,1,0.005500,1,929,-3,811,304,497,2,484
5,54,0,851,2,103,1,106,85,104,1,0.005500,1,930,-3,811,304,547,2,484
5,56,0,850,2,103,1,107,84,982,1,0.005500,1,929,-3,811,304,597,2,484
5,58,0,851,2,103,1,109,85,104,1,0.005500,1,930,-3,811,304,647,2,484
5,60,0,851,2,103,1,110,85,104,1,0.005500,1,930,-3,811,304,698,2,484
5,62,0,851,2,104,1,111,85,104,1,0.005500,1,930,-3,811,304,748,2,484
5,64,0,851,2,103,1,112,85,104,1,0.005500,1,930,-3,811,304,798,2,484
5,66,0,851,2,103,1,114,85,104,1,0.005500,1,930,-3,811,304,848,2,484
5,68,0,851,2,104,1,114,85,104,1,0.005500,1,930,-3,811,304,848,2,484
5,70,0,851,2,103,1,115,85,104,1,0.005500,1,930,-3,811,304,898,2,484
5,72,0,851,2,103,1,116,85,104,1,0.005500,1,930,-3,811,304,949,2,484
5,74,0,852,2,103,1,117,85,226,1,0.005500,1,931,-3,811,304,999,2,484
5,76,0,851,2,103,1,118,85,104,1,0.005500,1,930,-3,811,305,49,2,484
5,78,0,852,2,103,1,118,85,226,1,0.005500,1,931,-3,811,305,49,2,484
5,80,0,852,2,103,1,120,85,226,1,0.005500,1,931,-3,811,305,99,2,484
5,82,0,851,2,103,1,121,85,104,1,0.005500,1,930,-3,811,305,149,2,485
5,84,0,852,2,103,1,121,85,226,1,0.005500,1,931,-3,811,305,149,2,485
5,86,0,852,2,103,1,123,85,226,1,0.005500,1,931,-3,811,305,250,2,485
5,88,0,852,2,104,1,125,85,226,1,0.005500,1,931,-3,811,305,300,2,485
5,90,0,852,2,103,1,125,85,226,1,0.005500,1,931,-3,811,305,300,2,485
5,92,0,852,2,103,1,126,85,226,1,0.005500,1,931,-3,811,305,350,2,485
5,94,0,852,2,104,1,127,85,226,1,0.005500,1,931,-3,811,305,400,2,485
5,96,0,852,2,103,1,127,85,226,1,0.005500,1,931,-3,811,305,400,2,485
5,98,0,852,2,104,1,128,85,226,1,0.005500,1,931,-3,811,305,451,2,485
6,0,0,853,2,103,1,128,85,348,1,0.005500,1,931,-3,811,305,451,2,485
6,2,0,852,2,103,1,129,85,226,1,0.005500,1,931,-3,811,305,501,2,485
6,4,0,852,2,103,1,131,85,226,1,0.005500,1,931,-3,811,305,551,2,485
6,6,0,852,2,104,1,131,85,226,1,0.005500,1,931,-3,811,305,551,2,485
6,8,0,852,2,105,1,132,85,226,1,0.005500,1,931,-3,811,305,601,2,485
6,10,0,851,2,112,1,131,85,104,1,0.005500,1,930,-3,810,305,551,2,485
6,12,0,846,2,133,1,126,84,615,1,0.005600,1,927,-3,808,305,350,2,485
6,14,0,840,2,159,1,118,84,5,1,0.005600,1,924,-3,806,305,49,2,484
6,16,0,836,2,175,1,109,83,639,1,0.005700,1,922,-3,804,304,647,2,484
6,18,0,836,2,176,1,104,83,639,1,0.005700,1,922,-3,804,304,447,2,484
6,20,0,836,2,176,1,103,83,639,1,0.005700,1,922,-3,804,304,396,2,483
6,22,0,836,2,176,1,101,83,639,1,0.005700,1,922,-3,804,304,346,2,483
6,24,0,836,2,176,1,103,83,639,1,0.005700,1,922,-3,804,304,396,2,483
6,26,0,836,2,175,1,103,83,639,1,0.005700,1,922,-3,804,304,396,2,483
